"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star Rating Index","Submit_ID","Screensize_inches"
"SAMSUNG ELECTRONICS","QA65Q63BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",117,5.35936125303452,143616,65
"SAMSUNG ELECTRONICS","QA65Q63CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",107,5.751191081298563,151433,65
"SAMSUNG ELECTRONICS","QA65Q65DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,6.725672011354488,157989,65
"SAMSUNG ELECTRONICS","QA65Q65DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",86,6.725672011354488,157989,65
"SAMSUNG ELECTRONICS","QA65Q70BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,4.248194925327537,143669,65
"SAMSUNG ELECTRONICS","QA65Q70BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,4.248194925327537,143669,65
"SAMSUNG ELECTRONICS","QA65Q70BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",150,4.248194925327537,143669,65
"SAMSUNG ELECTRONICS","QA65Q70CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",145,4.405453871887269,151857,65
"SAMSUNG ELECTRONICS","QA65Q70CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",145,4.405453871887269,151857,65
"SAMSUNG ELECTRONICS","QA65Q70CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",145,4.405453871887269,151857,65
"SAMSUNG ELECTRONICS","QA65Q70DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,4.499086188237998,158985,65
"SAMSUNG ELECTRONICS","QA65Q70DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,4.499086188237998,158985,65
"SAMSUNG ELECTRONICS","QA65Q70DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",142,4.499086188237998,158985,65
"SAMSUNG ELECTRONICS","QA65Q80BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,2.8366240408408006,144119,65
"SAMSUNG ELECTRONICS","QA65Q80BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,2.8366240408408006,144119,65
"SAMSUNG ELECTRONICS","QA65Q80BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",206,2.8366240408408006,144119,65
"SAMSUNG ELECTRONICS","QA65Q80CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,151853,65
"SAMSUNG ELECTRONICS","QA65Q80CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,151853,65
"SAMSUNG ELECTRONICS","QA65Q80CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,151853,65
"SAMSUNG ELECTRONICS","QA65Q80DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,4.338565762736138,158973,65
"SAMSUNG ELECTRONICS","QA65Q80DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,4.338565762736138,158973,65
"SAMSUNG ELECTRONICS","QA65Q80DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",147,4.338565762736138,158973,65
"SAMSUNG ELECTRONICS","QA65Q95TDS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",205,2.8604297813769004,142137,65
"SAMSUNG ELECTRONICS","QA65Q95TDW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",205,2.8604297813769004,142137,65
"SAMSUNG","QA65Q*F SERIES","Australia,Fiji,New Zealand",163.897,"LCD (LED)",117,5.359361253034525,167356,65
"SAMSUNG ELECTRONICS","QA65QE1CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",112,5.5509951097435115,156005,65
"SAMSUNG ELECTRONICS","QA65QE1CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",112,5.5509951097435115,156005,65
"SAMSUNG ELECTRONICS","QA65QE1CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",112,5.5509951097435115,156005,65
"SAMSUNG ELECTRONICS","QA65QE1DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",103,5.925136077633466,159006,65
"SAMSUNG ELECTRONICS","QA65QE1DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",103,5.925136077633466,159006,65
"SAMSUNG ELECTRONICS","QA65QE1DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",103,5.925136077633466,159006,65
"SAMSUNG","QA65QEF1AS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",117,5.359361253034525,167356,65
"SAMSUNG","QA65QEF1AW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",117,5.359361253034525,167356,65
"SAMSUNG","QA65QN1EFA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",131,4.8570744481591746,167558,65
"SAMSUNG","QA65QN1EFAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",131,4.8570744481591746,167558,65
"SAMSUNG","QA65QN1EFAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",131,4.8570744481591746,167558,65
"SAMSUNG","QA65QN1EHA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176581,65
"SAMSUNG","QA65QN1EHAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176581,65
"SAMSUNG","QA65QN1EHAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176581,65
"SAMSUNG","QA65QN3EFAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",136,4.692432335808704,168270,65
"SAMSUNG","QA65QN70FA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",141,4.524965490865716,166897,65
"SAMSUNG","QA65QN70FAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",141,4.524965490865716,166897,65
"SAMSUNG","QA65QN70FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",141,4.524965490865716,166897,65
"SAMSUNG","QA65QN70HA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176063,65
"SAMSUNG","QA65QN70HAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176063,65
"SAMSUNG","QA65QN70HAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,176063,65
"SAMSUNG ELECTRONICS","QA65QN80DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158476,65
"SAMSUNG ELECTRONICS","QA65QN80DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158476,65
"SAMSUNG ELECTRONICS","QA65QN80DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158476,65
"SAMSUNG","QA65QN80FA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,166741,65
"SAMSUNG","QA65QN80FAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,166741,65
"SAMSUNG","QA65QN80FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,166741,65
"SAMSUNG","QA65QN80HA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,176015,65
"SAMSUNG","QA65QN80HAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,176015,65
"SAMSUNG","QA65QN80HAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,176015,65
"SAMSUNG ELECTRONICS","QA65QN85BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,4.0183281239548,143845,65
"SAMSUNG ELECTRONICS","QA65QN85BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,4.0183281239548,143845,65
"SAMSUNG ELECTRONICS","QA65QN85BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",158,4.0183281239548,143845,65
"SAMSUNG ELECTRONICS","QA65QN85CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,151711,65
"SAMSUNG ELECTRONICS","QA65QN85CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,151711,65
"SAMSUNG ELECTRONICS","QA65QN85CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,151711,65
"SAMSUNG ELECTRONICS","QA65QN85DB*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158422,65
"SAMSUNG ELECTRONICS","QA65QN85DBS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158422,65
"SAMSUNG ELECTRONICS","QA65QN85DBW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",134,4.755743057431653,158422,65
"SAMSUNG","QA65QN85FA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",140,4.5597053556687195,167239,65
"SAMSUNG","QA65QN85FAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",140,4.5597053556687195,167239,65
"SAMSUNG","QA65QN85FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",140,4.5597053556687195,167239,65
"SAMSUNG ELECTRONICS","QA65QN87DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,159288,65
"SAMSUNG ELECTRONICS","QA65QN87DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,159288,65
"SAMSUNG ELECTRONICS","QA65QN87DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",130,4.885112621691222,159288,65
"SAMSUNG ELECTRONICS","QA65QN90BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,2.9023965640864606,144104,65
"SAMSUNG ELECTRONICS","QA65QN90BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,2.9023965640864606,144104,65
"SAMSUNG ELECTRONICS","QA65QN90BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",203,2.9023965640864606,144104,65
"SAMSUNG ELECTRONICS","QA65QN90CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151602,65
"SAMSUNG ELECTRONICS","QA65QN90CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151602,65
"SAMSUNG ELECTRONICS","QA65QN90CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151602,65
"SAMSUNG ELECTRONICS","QA65QN90DA*","Australia,Fiji,New Zealand",169.152,"LCD (LED)",138,4.795139162334372,158222,67
"SAMSUNG ELECTRONICS","QA65QN90DAS","Australia,Fiji,New Zealand",169.152,"LCD (LED)",138,4.795139162334372,158222,67
"SAMSUNG ELECTRONICS","QA65QN90DAW","Australia,Fiji,New Zealand",169.152,"LCD (LED)",138,4.795139162334372,158222,67
"SAMSUNG","QA65QN90FA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,166898,65
"SAMSUNG","QA65QN90FAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,166898,65
"SAMSUNG","QA65QN90FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",137,4.656652344403179,166898,65
"SAMSUNG ELECTRONICS","QA65QN95BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,2.684894804699953,144105,65
"SAMSUNG ELECTRONICS","QA65QN95BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,2.684894804699953,144105,65
"SAMSUNG ELECTRONICS","QA65QN95BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",213,2.684894804699953,144105,65
"SAMSUNG ELECTRONICS","QA65QN95CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151886,65
"SAMSUNG ELECTRONICS","QA65QN95CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151886,65
"SAMSUNG ELECTRONICS","QA65QN95CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,151886,65
"SAMSUNG ELECTRONICS","QA65QN700B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,2.0643045550444086,144140,65
"SAMSUNG ELECTRONICS","QA65QN700BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,2.0643045550444086,144140,65
"SAMSUNG ELECTRONICS","QA65QN700BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",245,2.0643045550444086,144140,65
"SAMSUNG ELECTRONICS","QA65QN700CS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",190,3.194834430599937,151862,65
"SAMSUNG ELECTRONICS","QA65QN800B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,1.069303351009141,143673,65
"SAMSUNG ELECTRONICS","QA65QN800BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,1.069303351009141,143673,65
"SAMSUNG ELECTRONICS","QA65QN800BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",306,1.069303351009141,143673,65
"SAMSUNG ELECTRONICS","QA65QN800C*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",263,1.746134707333428,151845,65
"SAMSUNG ELECTRONICS","QA65QN800CS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",263,1.746134707333428,151845,65
"SAMSUNG ELECTRONICS","QA65QN800CW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",263,1.746134707333428,151845,65
"SAMSUNG ELECTRONICS","QA65QN800D*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",262,1.7647878877196552,158162,65
"SAMSUNG ELECTRONICS","QA65QN800DS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",262,1.7647878877196552,158162,65
"SAMSUNG ELECTRONICS","QA65QN800DW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",262,1.7647878877196552,158162,65
"SAMSUNG ELECTRONICS","QA65QN900B*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,1.0096826918056427,144046,65
"SAMSUNG ELECTRONICS","QA65QN900BS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,1.0096826918056427,144046,65
"SAMSUNG ELECTRONICS","QA65QN900BW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",310,1.0096826918056427,144046,65
"SAMSUNG ELECTRONICS","QA65QN900C*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",280,1.4665188304375503,151890,65
"SAMSUNG ELECTRONICS","QA65QN900CS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",280,1.4665188304375503,151890,65
"SAMSUNG ELECTRONICS","QA65QN900CW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",280,1.4665188304375503,151890,65
"SAMSUNG ELECTRONICS","QA65QN900D*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,1.7976189511715273,159075,65
"SAMSUNG ELECTRONICS","QA65QN900DS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,1.7976189511715273,159075,65
"SAMSUNG ELECTRONICS","QA65QN900DW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",260,1.7976189511715273,159075,65
"SAMSUNG","QA65QN900F*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",248,2.0096826918056427,166543,65
"SAMSUNG","QA65QN900FS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",248,2.0096826918056427,166543,65
"SAMSUNG","QA65QN900FW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",248,2.0096826918056427,166543,65
"SAMSUNG","QA65QN990F*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",259,1.8164881163862312,167367,65
"SAMSUNG","QA65QN990FS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",259,1.8164881163862312,167367,65
"SAMSUNG","QA65QN990FW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",259,1.8164881163862312,167367,65
"SAMSUNG","QA65S85FAE","Australia,Fiji,New Zealand",163.897,"LCD (LED)",129,4.922771835891622,166782,65
"SAMSUNG","QA65S85HAE","Australia,Fiji,New Zealand",163.897,"LCD (LED)",128,4.960750199779175,175915,65
"SAMSUNG ELECTRONICS","QA65S90CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,152287,65
"SAMSUNG ELECTRONICS","QA65S90CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,152287,65
"SAMSUNG ELECTRONICS","QA65S90CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",154,4.13575196273349,152287,65
"SAMSUNG ELECTRONICS","QA65S90DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,4.371885024904951,158975,65
"SAMSUNG ELECTRONICS","QA65S90DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,4.371885024904951,158975,65
"SAMSUNG ELECTRONICS","QA65S90DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",146,4.371885024904951,158975,65
"SAMSUNG","QA65S90FAE","Australia,Fiji,New Zealand",163.897,"LCD (LED)",145,4.405453871887269,166783,65
"SAMSUNG","QA65S90HA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",138,4.6211557618454755,176057,65
"SAMSUNG","QA65S90HAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",138,4.6211557618454755,176057,65
"SAMSUNG","QA65S90HAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",138,4.6211557618454755,176057,65
"SAMSUNG ELECTRONICS","QA65S95BA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,145876,65
"SAMSUNG ELECTRONICS","QA65S95BAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,145876,65
"SAMSUNG ELECTRONICS","QA65S95BAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,145876,65
"SAMSUNG ELECTRONICS","QA65S95CA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,152484,65
"SAMSUNG ELECTRONICS","QA65S95CAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,152484,65
"SAMSUNG ELECTRONICS","QA65S95CAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",155,4.10413687487484,152484,65
"SAMSUNG ELECTRONICS","QA65S95DA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,158976,65
"SAMSUNG ELECTRONICS","QA65S95DAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,158976,65
"SAMSUNG ELECTRONICS","QA65S95DAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",153,4.159610511283939,158976,65
"SAMSUNG","QA65S95FA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",152,4.191620791080563,166899,65
"SAMSUNG","QA65S95FAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",152,4.191620791080563,166899,65
"SAMSUNG","QA65S95FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",152,4.191620791080563,166899,65
"SAMSUNG","QA65S95HA*","Australia,Fiji,New Zealand",163.897,"LCD (LED)",151,4.223861362639348,176403,65
"SAMSUNG","QA65S95HAS","Australia,Fiji,New Zealand",163.897,"LCD (LED)",151,4.223861362639348,176403,65
"SAMSUNG","QA65S95HAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",151,4.223861362639348,176403,65
"SAMSUNG ELECTRONICS","QA75LS03BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,4.309046099930541,143846,75
"SAMSUNG ELECTRONICS","QA75LS03BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,4.309046099930541,143846,75
"SAMSUNG ELECTRONICS","QA75LS03BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",195,4.309046099930541,143846,75
"SAMSUNG ELECTRONICS","QA75LS03DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,4.423309459921533,159054,75
"SAMSUNG ELECTRONICS","QA75LS03DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,4.423309459921533,159054,75
"SAMSUNG ELECTRONICS","QA75LS03DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",190,4.423309459921533,159054,75
"SAMSUNG","QA75LS03FW*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",189,4.4491018771198965,167247,75
"SAMSUNG","QA75LS03FWS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",189,4.4491018771198965,167247,75
"SAMSUNG","QA75LS03FWW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",189,4.4491018771198965,167247,75
"SAMSUNG","QA75LS03HEW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",175,4.7916692291663106,177059,75
"SAMSUNG","QA75LS03HW*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",187,4.494598918841359,176208,75
"SAMSUNG","QA75LS03HWS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",187,4.494598918841359,176208,75
"SAMSUNG","QA75LS03HWW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",187,4.494598918841359,176208,75
"SAMSUNG ELECTRONICS","QA75LST7DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",322,2.071514167786689,161804,75
"SAMSUNG ELECTRONICS","QA75LST7DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",322,2.071514167786689,161804,75
"SAMSUNG ELECTRONICS","QA75LST7DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",322,2.071514167786689,161804,75
"SAMSUNG ELECTRONICS","QA75LST7TAW","Australia,Fiji,New Zealand",189.306,"LCD (LED)",340,1.8253098585270005,168377,75
"SAMSUNG ELECTRONICS","QA75Q6*BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.59367635407977,143622,75
"SAMSUNG ELECTRONICS","QA75Q6*CA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.593676354079774,151907,75
"SAMSUNG ELECTRONICS","QA75Q6*DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,6.779470139065108,157991,75
"SAMSUNG","QA75Q6FAA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",134,5.984218086753248,169376,75
"SAMSUNG","QA75Q6FAAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",134,5.984218086753248,169376,75
"SAMSUNG","QA75Q6FAAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",134,5.984218086753248,169376,75
"SAMSUNG","QA75Q7F5AS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",143,5.69328632683023,167370,75
"SAMSUNG","QA75Q7F5AW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",143,5.69328632683023,167370,75
"SAMSUNG","QA75Q7FAAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",143,5.69328632683023,167370,75
"SAMSUNG","QA75Q7FAAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",143,5.69328632683023,167370,75
"SAMSUNG","QA75Q8F5AW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",181,4.640672950815304,167025,75
"SAMSUNG","QA75Q8F*A*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",181,4.640672950815304,167025,75
"SAMSUNG","QA75Q8FAAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",181,4.640672950815304,167025,75
"SAMSUNG","QA75Q8FAAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",181,4.640672950815304,167025,75
"SAMSUNG ELECTRONICS","QA75Q60BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.59367635407977,143622,75
"SAMSUNG ELECTRONICS","QA75Q60BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.59367635407977,143622,75
"SAMSUNG ELECTRONICS","QA75Q60CAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.593676354079774,151907,75
"SAMSUNG ELECTRONICS","QA75Q60CAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.593676354079774,151907,75
"SAMSUNG ELECTRONICS","QA75Q60DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,6.779470139065108,157991,75
"SAMSUNG ELECTRONICS","QA75Q60DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,6.779470139065108,157991,75
"SAMSUNG ELECTRONICS","QA75Q63BAK","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.59367635407977,143622,75
"SAMSUNG ELECTRONICS","QA75Q63BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.59367635407977,143622,75
"SAMSUNG ELECTRONICS","QA75Q63CAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",183,4.593676354079774,151907,75
"SAMSUNG ELECTRONICS","QA75Q65DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,6.779470139065108,157991,75
"SAMSUNG ELECTRONICS","QA75Q65DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",112,6.779470139065108,157991,75
"SAMSUNG ELECTRONICS","QA75Q70BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,4.840800403841541,143670,75
"SAMSUNG ELECTRONICS","QA75Q70BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,4.840800403841541,143670,75
"SAMSUNG ELECTRONICS","QA75Q70BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",173,4.840800403841541,143670,75
"SAMSUNG ELECTRONICS","QA75Q70CA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",158,5.246803153276395,151761,75
"SAMSUNG ELECTRONICS","QA75Q70CAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",158,5.246803153276395,151761,75
"SAMSUNG ELECTRONICS","QA75Q70CAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",158,5.246803153276395,151761,75
"SAMSUNG ELECTRONICS","QA75Q70DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,5.277816565063631,158986,75
"SAMSUNG ELECTRONICS","QA75Q70DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,5.277816565063631,158986,75
"SAMSUNG ELECTRONICS","QA75Q70DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",157,5.277816565063631,158986,75
"SAMSUNG ELECTRONICS","QA75Q80BA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,2.9053437500483668,144138,75
"SAMSUNG ELECTRONICS","QA75Q80BAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,2.9053437500483668,144138,75
"SAMSUNG ELECTRONICS","QA75Q80BAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",267,2.9053437500483668,144138,75
"SAMSUNG ELECTRONICS","QA75Q80CA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",203,4.130871593408056,151854,75
"SAMSUNG ELECTRONICS","QA75Q80CAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",203,4.130871593408056,151854,75
"SAMSUNG ELECTRONICS","QA75Q80CAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",203,4.130871593408056,151854,75
"SAMSUNG ELECTRONICS","QA75Q80DA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,4.240626143176827,158971,75
"SAMSUNG ELECTRONICS","QA75Q80DAS","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,4.240626143176827,158971,75
"SAMSUNG ELECTRONICS","QA75Q80DAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",198,4.240626143176827,158971,75
"SAMSUNG ELECTRONICS","QA75Q95TDW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",237,3.4400576356692643,142140,75
"SAMSUNG","QA75Q*F SERIES","Australia,Fiji,New Zealand",189.338,"LCD (LED)",143,5.69328632683023,167370,75
"SAMSUNG ELECTRONICS","QA75QE1CA*","Australia,Fiji,New Zealand",189.338,"LCD (LED)",130,6.113587651012818,154893,75
