"Star Rating Index","Screensize_inches"
4.9432830834647525,55
4.582585898004297,55
4.511450751759631,55
5.5085111517081975,55
5.5085111517081975,55
5.5085111517081975,55
5.02167727117258,55
4.064055082166185,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
4.304579249126954,55
4.304579249126954,55
4.304579249126954,55
5.421207998840513,55
5.421207998840513,55
5.421207998840513,55
4.523228472382931,55
4.523228472382931,55
4.523228472382931,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
4.53503722787905,55
4.511450751759631,55
4.511450751759631,55
4.53503722787905,55
4.53503722787905,55
5.034877339973175,55
5.034877339973175,55
5.034877339973175,55
3.513803820922501,55
3.513803820922501,55
3.513803820922501,55
5.101467274193711,55
5.048116404602346,55
5.101467274193711,55
5.048116404602346,55
5.048116404602346,55
8.12796099067797,55
7.399645390515584,55
4.904594324171205,55
4.904594324171205,55
7.332923262961085,55
5.657905656148303,55
7.332923262961085,55
7.846982249207294,55
7.846982249207294,55
7.013446928881777,55
4.053423000980519,55
4.053423000980519,55
4.08539521829021,55
4.08539521829021,55
5.141901414219262,55
4.08539521829021,55
4.08539521829021,55
4.765526405493008,55
4.08539521829021,55
5.765526405493009,55
5.765526405493009,55
5.765526405493009,55
5.657905656148303,55
4.630644483160877,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
4.803028047916603,55
5.088069894655924,55
6.031275413118816,55
5.307388036506728,55
6.031275413118816,55
6.031275413118816,55
5.008515969149676,55
5.5085111517081975,55
6.490182209520817,55
3.6767825131441074,55
4.0111451391386845,55
5.533270548071191,58
6.042749570721936,58
6.118158093653914,58
6.824154055982145,57
6.375326887514997,60
6.684512929776206,60
2.081816352966534,64
4.00534519735206,65
4.00534519735206,65
4.00534519735206,65
4.00534519735206,65
5.407668463269548,64
4.064055082166185,55
6.68346052076461,65
5.037686340309588,65
5.037686340309588,65
5.037686340309588,65
5.037686340309588,65
5.037686340309588,65
5.037686340309588,65
5.037686340309588,65
5.889802753064086,65
5.053020882854866,64
